Version,id,Level,M3 start,M3 finish,Crystall free,Get gold,Get food,Get stuff,Buy gold,Buy food,Buy stuff,Get bonus,Buy bonus,Quest complete,Buy energy,Buy charge,Buy amulet,Collection complete
v2,969118,2,16,15,7,1470,1200,0,0,0,0,0,1,2,0,0,0,0
v2,904899,5,108,62,12,20708,5766,2790,621,173,84,12,43,9,4,3,3,2
v1,476573,3,35,33,9,6468,1617,0,323,113,0,0,7,4,0,0,2,0
v1,580370,7,82,71,10,23075,6745,6177,1385,540,124,28,10,12,1,7,6,3
v1,628118,6,59,50,11,14750,4700,2700,738,282,135,23,10,7,1,5,6,3
v1,538554,2,15,14,7,1162,1054,0,0,0,0,0,1,2,0,0,0,0
v1,633963,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,608185,4,39,34,10,5848,1156,2598,292,81,0,17,7,3,1,3,1,2
v1,530036,2,16,15,6,1590,1061,0,0,0,0,0,2,2,0,0,0,0
v2,921287,3,32,30,8,4620,1080,0,277,86,0,0,6,4,1,0,2,0
v1,478781,3,29,26,7,4810,1196,0,241,60,0,0,5,4,1,0,2,0
v1,517080,6,61,52,10,13364,2860,3328,535,143,133,24,7,8,3,5,4,3
v1,489269,6,66,57,11,15276,5073,3819,611,406,191,24,10,7,4,4,6,2
v2,964751,3,28,27,8,4293,1134,0,215,57,0,0,6,4,0,0,1,0
v2,973412,5,102,53,11,17172,5141,2491,515,206,25,6,34,8,6,3,3,2
v2,853136,4,40,34,11,8364,2040,2210,335,61,0,4,6,7,1,2,0,2
v2,912964,6,62,47,12,14100,3854,3337,141,154,33,7,17,8,5,6,5,3
v2,973279,4,43,37,13,5550,1961,2923,222,78,0,4,7,5,2,3,1,2
v1,499869,1,5,5,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v2,932784,4,45,38,13,7106,1938,3762,284,78,0,6,6,5,3,2,2,2
v1,517080,5,80,50,10,13700,2700,1900,411,216,57,21,24,9,4,2,2,1
v1,597921,9,147,131,23,40610,19126,13755,2437,956,275,55,13,17,4,8,8,4
v2,926061,5,124,69,11,23184,6486,2760,232,195,55,10,48,12,3,2,3,2
v2,987612,9,169,140,22,49420,21560,17360,494,431,174,14,53,28,4,11,4,8
v2,921287,10,208,160,20,71680,36800,28640,358,368,229,21,46,32,12,14,2,8
v2,887202,8,190,99,22,39501,16533,12474,790,331,125,12,51,17,11,5,5,3
v1,487397,7,82,74,10,25826,6068,4292,1033,425,86,36,11,8,5,6,3,3
v2,986959,8,202,105,15,38850,17745,14490,777,177,145,13,63,12,7,6,5,4
v1,477200,7,93,78,17,29484,7176,5850,1474,359,176,31,12,10,3,5,3,3
v1,685224,3,34,31,9,5859,1054,0,176,53,0,0,6,4,1,0,1,0
v2,957080,4,42,35,9,7980,1435,2800,239,43,0,7,6,8,0,3,0,2
v1,512590,5,97,62,11,18352,4092,1922,1101,327,77,25,30,10,5,1,3,1
v2,944748,2,16,15,6,1320,810,0,0,0,0,0,2,2,0,0,0,0
v1,662950,3,33,31,7,6975,992,0,349,60,0,0,6,4,1,0,0,0
v1,665819,6,69,59,15,17523,5487,3186,526,384,96,26,8,6,5,4,6,3
v1,603300,3,27,25,9,5625,750,0,225,38,0,0,5,4,2,0,2,0
v2,863972,7,86,71,12,26270,6816,5964,1051,204,179,12,21,10,8,6,5,4
v1,514653,4,34,30,10,5940,1290,1750,297,65,0,15,6,6,0,2,1,2
v1,510856,5,89,53,13,14416,3498,2385,865,280,72,25,25,6,1,3,2,2
v2,868847,1,4,4,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v1,663462,10,192,171,25,65835,33174,30609,1317,995,612,80,10,34,6,11,5,4
v1,665628,2,17,17,6,2023,1061,0,0,0,0,0,2,2,0,0,0,0
v1,594870,8,165,97,20,32786,12901,10670,1639,774,427,45,38,18,4,4,6,4
v1,565043,4,33,30,9,5010,1380,2470,200,110,0,15,6,3,1,3,1,2
v1,468838,3,35,32,9,7776,1152,0,389,69,0,0,6,4,1,0,1,0
v2,945036,2,15,14,5,1456,1120,0,0,0,0,0,1,2,0,0,0,0
v2,864550,3,27,26,7,4992,910,0,300,55,0,0,5,4,2,0,2,0
v1,514526,7,88,78,16,26286,6552,4758,1051,328,143,37,10,15,4,7,4,4
v2,955697,5,118,60,11,19080,5220,2880,382,104,86,8,36,11,6,3,3,2
v1,488177,9,160,133,17,44555,16758,15428,1337,1005,617,67,9,13,2,7,4,4
v1,557716,5,95,58,9,16298,5104,2784,652,255,84,28,25,10,1,1,2,1
v2,891013,3,31,30,9,5580,1290,0,223,65,0,0,6,4,2,0,2,0
v2,912279,4,42,35,11,8505,2065,2310,255,83,0,7,8,10,2,2,0,2
v1,581849,9,141,125,12,38750,16875,16250,2325,1013,650,56,9,13,6,6,6,3
v2,959790,7,86,70,18,27650,7280,5460,1106,364,109,12,28,8,6,5,4,3
v2,857991,4,41,34,9,7480,1428,2754,224,57,0,4,8,6,3,2,2,2
v1,638303,8,179,97,13,33077,11349,10282,1985,567,308,41,38,17,4,6,6,4
v2,910707,5,114,59,11,19057,5192,2596,191,208,78,9,41,11,9,3,4,3
v1,544998,2,15,15,5,1545,1066,0,0,0,0,0,2,2,0,0,0,0
v1,556481,7,93,83,18,33200,8798,5727,1328,440,229,37,12,8,3,7,5,4
v1,492324,6,57,50,12,12750,2700,2850,510,162,114,23,9,9,2,7,6,3
v1,678651,6,66,56,15,16184,4368,3696,486,306,74,27,7,6,5,5,3,3
v1,556481,9,133,120,23,40200,12240,12000,1206,857,240,55,7,19,10,7,6,4
v2,897335,2,17,16,7,1536,896,0,0,0,0,0,2,2,0,0,0,0
v1,519908,8,171,86,21,26144,10492,9632,784,839,289,40,32,15,4,4,5,3
v1,696502,3,31,28,9,4676,1064,0,140,53,0,0,6,4,2,0,1,0
v1,524092,2,18,17,7,1598,1063,0,0,0,0,0,2,2,0,0,0,0
v2,964281,7,105,86,12,33540,8342,6708,1006,334,67,9,30,16,4,5,4,4
v1,478807,4,36,31,11,6138,1488,2550,307,104,0,16,6,6,3,3,2,2
v2,901656,4,42,36,12,7236,1656,3456,289,50,0,7,6,9,3,3,1,3
v1,643975,8,189,112,15,37968,14672,12656,2278,880,506,52,41,18,5,7,6,3
v2,953807,4,42,36,10,7884,2160,1980,237,65,0,5,8,10,0,2,1,2
v1,507057,8,175,96,15,29760,10464,10080,893,523,403,40,36,10,6,5,6,3
v2,954713,4,42,36,12,7056,1800,3240,212,72,0,5,8,8,1,3,1,2
v1,588838,4,36,32,10,5856,1056,2504,293,53,0,16,6,3,2,2,1,1
v1,544998,1,5,5,5,1068,0,0,0,0,0,0,0,2,0,0,0,0
v2,854648,7,94,77,13,28336,7700,6622,567,231,199,11,23,12,2,5,6,3
v1,613031,9,143,124,24,42036,17980,15500,2522,1079,310,55,9,22,9,9,7,4
v1,492847,9,146,128,16,39808,15616,16640,2388,1093,499,59,10,17,5,6,8,4
v1,651954,3,35,32,9,4960,1280,0,248,77,0,0,6,4,0,0,1,0
v2,904110,6,66,50,14,16450,4500,4500,329,180,90,5,19,6,4,7,7,4
v1,661882,4,38,32,11,4800,1344,2216,192,94,0,16,6,6,2,2,1,2
v1,596238,4,40,34,11,6018,1020,1884,301,61,0,17,7,10,3,2,0,2
v2,982407,1,5,5,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v1,556632,4,33,28,10,6048,868,1784,181,61,0,14,6,6,0,3,2,2
v1,652762,6,63,54,9,16146,3618,2916,807,289,87,22,6,5,3,4,3,2
v2,853136,1,5,5,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v1,477200,4,35,31,11,6820,1426,1651,341,100,0,16,6,6,3,3,1,2
v1,621041,8,169,98,21,31262,13524,11760,938,947,470,39,29,19,3,5,6,4
v1,685224,10,180,160,22,63680,29440,28800,1910,883,576,64,14,24,5,8,4,4
v1,647069,1,4,4,5,1065,0,0,0,0,0,0,0,2,0,0,0,0
v2,985707,1,5,5,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,896701,2,17,16,6,1904,1056,0,0,0,0,0,1,2,0,0,0,0
v2,931609,4,44,37,9,7326,2035,2072,293,61,0,7,6,10,0,2,0,2
v2,888448,2,17,16,6,1776,896,0,0,0,0,0,1,2,0,0,0,0
v1,695492,3,26,24,9,4752,1104,0,285,77,0,0,5,4,1,0,2,0
v1,503608,8,163,91,19,29211,10829,10101,876,866,202,38,35,14,5,5,3,3
v1,687193,9,143,123,22,38130,18081,14637,1525,1446,585,57,7,16,5,7,4,3
v1,678651,7,90,81,15,24462,7128,6885,1223,356,138,40,9,11,3,5,6,3
v2,913075,9,144,120,26,45000,17520,15960,360,526,160,13,47,13,4,11,3,5
v1,482258,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v1,607742,5,80,46,12,13018,4094,2024,391,287,81,22,22,6,1,2,3,1
v1,556481,5,83,51,13,13464,2652,2091,808,212,42,23,24,8,3,2,3,2
v2,875118,10,211,162,22,70308,35154,27702,141,703,222,28,57,28,9,12,2,8
v2,916916,3,34,32,8,5344,1472,0,321,74,0,0,6,4,2,0,2,0
v1,604681,7,98,87,12,34365,9657,7047,1031,676,282,44,11,14,5,4,5,2
v1,678651,3,30,27,7,5022,1080,0,301,54,0,0,5,4,1,0,1,0
v1,482258,4,34,30,10,5460,1020,2200,218,61,0,15,6,6,2,2,2,1
v1,678651,9,135,112,24,34272,13104,11648,1371,917,349,56,10,11,9,8,8,4
v1,668477,4,38,33,10,6996,1650,1825,350,132,0,17,7,10,2,3,2,2
v2,879172,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v2,868366,3,28,26,7,4628,780,0,185,47,0,0,6,4,0,0,2,0
v2,955448,3,35,34,9,6154,1700,0,246,102,0,0,5,4,3,0,0,0
v2,880217,1,4,4,5,1076,0,0,0,0,0,0,0,2,0,0,0,0
v2,887521,5,105,57,11,18753,4788,2451,188,192,49,11,38,11,4,2,3,2
v2,908942,4,39,34,12,5134,1462,2992,154,58,0,5,7,8,3,3,2,2
v1,613031,10,177,159,22,61056,24963,24804,1221,749,496,78,16,24,6,10,7,4
v2,932784,1,4,4,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v1,492847,8,185,102,18,32028,13158,10302,1601,658,206,44,34,20,8,6,3,3
v1,583944,7,82,74,17,27010,8584,5032,1080,601,151,33,7,15,7,7,5,3
v2,954087,1,4,4,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v1,558079,6,53,44,12,11440,2860,2244,343,172,45,19,5,8,5,5,3,3
v1,558079,4,38,34,10,6664,1632,2666,333,82,0,17,7,3,2,3,1,2
v1,695773,2,15,14,6,1386,1072,0,0,0,0,0,1,2,0,0,0,0
v2,887605,9,159,130,14,50440,19370,15860,303,387,159,25,52,14,6,9,7,5
v1,663462,7,82,68,16,23936,6732,6664,1197,471,200,31,8,10,4,7,4,4
v2,901656,2,16,15,6,1530,1170,0,0,0,0,0,1,2,0,0,0,0
v1,643058,8,188,100,18,31700,10800,10700,1585,864,428,49,34,15,7,6,5,3
v1,597921,7,86,74,17,25234,8584,5476,1514,687,110,30,10,10,5,4,5,3
v2,981456,1,5,5,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,930315,2,15,14,7,1218,840,0,0,0,0,0,2,2,0,0,0,0
v2,904546,9,157,132,18,50556,20988,17028,404,420,341,15,46,20,8,10,6,5
v1,651436,6,60,53,9,13780,2650,3180,689,212,159,26,8,11,3,6,6,4
v1,513782,6,56,48,12,12240,4368,3264,734,349,98,23,5,5,4,5,5,3
v1,603387,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v2,937831,7,103,84,17,31500,9240,7476,630,462,75,13,30,13,7,4,5,3
v1,697041,2,17,16,6,1360,1063,0,0,0,0,0,2,2,0,0,0,0
v1,558079,3,34,31,9,5394,1023,0,216,72,0,0,6,4,0,0,0,0
v2,951781,8,193,87,14,35148,14529,11397,351,291,114,17,45,16,6,6,6,4
v1,666325,2,18,17,5,1598,1065,0,0,0,0,0,2,2,0,0,0,0
v2,985806,3,34,33,9,5775,1584,0,231,127,0,0,5,4,3,0,2,0
v1,517080,7,88,78,17,25740,7254,4836,1544,508,145,35,9,12,6,6,6,4
v1,635653,7,81,67,12,21775,5963,5829,871,417,233,31,9,11,3,6,6,3
v2,898671,9,148,121,14,43197,17787,14520,216,356,290,16,44,18,8,8,4,5
v1,473325,3,35,33,7,7194,1023,0,288,82,0,0,7,4,0,0,2,0
v1,499869,10,162,146,22,56794,22922,24090,1136,688,723,70,9,25,5,12,5,5
v1,531636,8,189,98,19,31360,12054,10290,941,964,309,42,33,14,3,6,4,4
v2,899839,1,5,5,5,1076,0,0,0,0,0,0,0,2,0,0,0,0
v2,980200,5,112,58,11,18038,4872,2378,361,195,48,6,40,9,10,2,4,2
v2,892051,1,5,5,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,960467,8,203,104,17,42640,16640,13104,426,166,131,17,58,16,11,5,5,3
v1,625003,4,35,30,11,5460,1380,1660,218,83,0,15,6,6,0,2,0,2
v2,906480,1,5,5,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v2,904546,8,207,99,19,36729,15543,13761,735,311,275,12,50,17,7,6,4,4
v1,578772,7,85,72,11,27000,6624,3744,1350,464,112,32,8,9,1,6,4,4
v1,597921,1,4,4,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v1,487417,1,4,4,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,967923,3,32,30,9,4620,1470,0,277,74,0,0,5,4,2,0,1,0
v1,591762,10,197,169,22,61685,25857,25350,1851,1293,507,78,15,27,10,8,7,4
v1,682118,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v2,974259,1,4,4,5,1077,0,0,0,0,0,0,0,2,0,0,0,0
v2,914395,6,76,57,14,19665,4902,4959,393,98,99,6,22,11,7,4,7,3
v1,527804,4,40,35,9,7315,1085,2575,366,76,0,18,7,4,0,3,2,2
v2,886573,3,34,32,7,7008,992,0,210,79,0,0,5,4,3,0,0,0
v2,870261,6,69,52,14,16276,4316,3692,163,86,74,9,17,6,6,4,6,3
v1,592811,4,30,26,11,5590,806,1546,168,40,0,13,5,3,3,3,2,2
v2,951849,6,66,49,14,16611,4116,4263,332,123,85,9,23,5,4,6,4,4
v1,558489,5,88,55,11,14245,4180,1815,427,251,73,23,25,8,4,1,2,1
v1,594233,2,18,17,6,1513,1075,0,0,0,0,0,2,2,0,0,0,0
v2,869072,9,170,136,17,52224,20672,18632,366,620,186,27,53,14,3,11,6,7
v1,545946,4,34,30,9,6120,1230,1630,184,98,0,15,6,9,3,2,0,2
v1,621041,6,57,47,12,12502,2397,2679,750,120,134,19,6,5,1,7,4,3
v1,546345,9,150,126,14,38178,16002,16128,2291,800,323,60,13,14,2,10,5,5
v1,580370,4,34,30,11,4530,1290,1780,181,65,0,15,6,9,0,2,0,2
v2,854367,2,17,16,7,1376,1264,0,0,0,0,0,1,2,0,0,0,0
v1,643975,9,134,118,12,35518,16402,13334,1421,1148,400,57,8,18,2,9,7,5
v2,978245,1,5,5,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v1,499869,9,150,132,13,40524,14124,15048,2431,989,451,66,9,16,5,9,8,3
v1,602220,6,60,52,11,14092,4680,3068,564,281,153,21,10,7,5,4,5,3
v1,468838,7,84,70,13,27440,6090,3640,1646,305,146,32,7,13,1,7,5,4
v2,916495,5,124,68,15,20604,5712,3060,206,114,92,10,41,10,4,3,3,2
v2,930182,8,210,107,15,44405,17762,14124,888,355,141,18,61,20,10,4,7,3
v1,625953,3,34,31,7,7688,1023,0,308,61,0,0,6,4,1,0,0,0
v2,884183,5,123,60,11,18120,5820,2700,544,233,54,10,37,8,7,3,3,2
v1,677502,4,30,26,11,5824,1274,1780,233,64,0,13,5,3,1,3,1,2
v1,540314,2,16,15,6,1215,1076,0,0,0,0,0,2,2,0,0,0,0
v2,870631,5,120,68,15,23188,5644,3400,696,169,68,8,41,9,9,3,3,2
v2,906514,4,41,34,13,6052,1870,2074,182,56,0,3,6,8,0,3,0,3
v2,938368,7,86,72,13,25704,7200,5688,1028,360,114,13,27,14,4,4,5,3
v2,857573,5,101,54,13,17604,4428,2214,176,133,44,8,34,6,3,3,3,2
v1,689372,5,88,55,12,15235,4070,2420,914,204,48,28,24,8,3,1,3,1
v2,863337,10,207,166,25,67396,32204,30544,202,322,153,17,56,30,8,13,4,9
v2,975730,2,17,16,7,1728,1024,0,0,0,0,0,1,2,0,0,0,0
v1,487982,10,169,150,22,58050,29250,25350,1742,1463,507,75,9,17,6,8,5,5
v1,546123,4,39,35,11,6230,1120,2680,312,78,0,18,7,7,3,2,0,2
v2,881441,7,96,78,18,28392,8346,6552,852,334,66,9,24,16,4,8,3,4
v1,468838,4,34,29,9,5568,1073,1725,167,75,0,15,6,9,0,2,1,2
v1,630366,3,34,32,8,5024,1120,0,301,78,0,0,6,4,0,0,0,0
v2,931609,5,101,48,14,15648,4272,2256,313,85,45,9,33,6,10,3,4,2
v2,908942,6,75,55,15,19140,4950,3850,383,149,39,10,23,10,4,7,4,4
v1,617503,1,5,5,5,1054,0,0,0,0,0,0,0,2,0,0,0,0
v2,972005,3,30,29,7,6844,1450,0,274,73,0,0,6,4,1,0,2,0
v2,965319,2,17,16,5,1824,928,0,0,0,0,0,1,2,0,0,0,0
v1,589122,7,87,72,18,22824,6552,5832,913,524,117,35,9,9,1,6,3,3
v1,687193,3,27,24,7,3600,1176,0,144,59,0,0,5,4,1,0,2,0
v2,909790,5,111,57,13,19095,4731,2679,382,95,54,6,37,8,9,3,4,2
v2,901949,1,5,5,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,687158,1,5,5,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v1,693483,2,16,16,5,1344,1071,0,0,0,0,0,2,2,0,0,0,0
v2,954230,9,158,133,24,50274,21014,17157,452,420,343,15,44,15,7,8,3,7
v1,547306,9,157,130,16,39000,13650,13130,1950,683,525,53,13,17,4,8,5,3
v1,478781,2,16,15,6,1500,1069,0,0,0,0,0,2,2,0,0,0,0
v1,487982,9,140,118,16,38940,16166,13334,2336,1132,400,57,11,12,5,10,7,4
v2,937745,4,45,38,12,6080,1938,3230,182,58,0,7,7,8,0,2,2,2
v2,921287,1,4,4,5,1059,0,0,0,0,0,0,0,2,0,0,0,0
v1,662950,10,182,158,15,58776,26228,24016,1176,1049,480,79,8,19,7,9,5,4
v2,954230,8,217,106,18,44308,18020,14204,443,360,142,17,55,15,5,3,7,3
v1,607767,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v1,689372,4,36,31,9,7285,1271,1682,291,102,0,16,6,9,3,2,1,2
v2,955779,6,78,59,15,19116,4956,4661,191,99,140,8,27,10,5,7,6,4
v2,947202,2,16,15,6,1530,1095,0,0,0,0,0,2,2,0,0,0,0
v1,693370,1,5,5,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v2,982579,3,26,25,8,4925,1250,0,148,100,0,0,6,4,2,0,2,0
v2,924798,6,73,53,18,18285,4399,4664,183,132,47,10,23,11,4,4,4,3
v1,663462,6,63,55,10,16170,4125,3850,809,248,154,23,8,8,1,7,4,3
v1,587179,4,37,31,11,6355,1209,2426,318,60,0,16,6,9,1,2,2,2
v2,908984,3,30,29,8,6873,928,0,275,56,0,0,6,4,2,0,2,0
v1,594870,1,5,5,5,1068,0,0,0,0,0,0,0,2,0,0,0,0
v2,987606,3,28,27,7,4887,1296,0,147,78,0,0,6,4,0,0,1,0
v2,888908,3,33,32,8,5472,1056,0,274,53,0,0,5,4,1,0,2,0
v1,479828,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v2,875583,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v2,898671,5,122,63,13,19404,6048,2898,582,181,58,11,40,10,5,2,4,2
v2,872424,5,100,52,13,15704,4212,2080,471,84,42,8,31,7,6,3,4,2
v2,863337,8,197,99,24,39105,15147,12573,391,303,126,20,54,18,11,6,7,4
v2,877401,7,93,78,18,30108,7956,6084,903,239,183,14,24,9,3,5,5,4
v2,877401,1,4,4,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v1,510119,5,95,62,11,17856,3224,2728,714,161,55,30,29,9,3,1,2,2
v1,695773,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v1,519908,6,65,57,11,15048,5700,3363,752,285,135,25,10,10,4,4,6,3
v2,904546,3,25,24,9,4776,720,0,239,36,0,0,5,4,2,0,1,0
v1,508257,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,514526,2,15,15,6,1320,1064,0,0,0,0,0,2,2,0,0,0,0
v1,593667,10,199,179,26,67841,34905,31683,1357,1047,950,82,18,32,4,8,5,5
v2,897335,8,213,107,14,39697,17441,14231,397,174,142,18,54,20,6,4,7,3
v1,554436,6,56,49,15,13279,4459,2499,398,312,75,24,5,9,2,5,4,3
v2,930315,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v2,923217,2,17,16,6,1840,1216,0,0,0,0,0,1,2,0,0,0,0
v2,875118,5,122,60,13,20760,5880,2460,208,118,74,10,38,12,9,3,3,2
v1,619050,5,80,48,9,13248,2592,2400,795,156,72,19,24,7,4,1,2,2
v2,976142,5,123,69,14,22494,6831,2898,675,205,87,7,48,12,4,2,3,2
v2,916023,5,126,64,12,19904,6080,2688,398,122,27,12,44,6,9,3,4,2
v2,854259,4,45,39,10,8073,1677,3276,242,50,0,5,8,10,2,3,0,2
v2,856372,4,42,36,9,5760,1872,3204,230,75,0,4,8,8,3,3,2,2
v2,986959,6,75,54,18,18522,4482,4266,370,179,85,9,26,9,5,5,5,3
v1,492198,8,168,94,21,32900,13066,11280,1645,1045,451,38,33,12,8,4,6,4
v2,906510,5,111,59,13,18231,5546,2537,182,166,76,11,37,11,9,2,3,2
v1,531636,4,38,34,9,7038,1360,2360,211,109,0,17,7,7,0,2,2,1
v1,584567,5,98,57,10,17100,4560,1995,684,365,60,23,23,6,2,2,3,1
v2,887605,6,64,49,16,15974,4361,3969,160,174,79,7,16,10,4,7,7,4
v1,679542,2,15,15,6,1575,1065,0,0,0,0,0,2,2,0,0,0,0
v2,855303,1,5,5,5,1075,0,0,0,0,0,0,0,2,0,0,0,0
v2,980127,1,4,4,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v1,635653,5,86,54,11,15714,4104,1998,786,328,40,27,24,8,6,2,3,1
v2,870328,8,215,101,24,42218,16160,13837,844,162,138,17,56,14,7,6,7,3
v1,532723,5,85,50,10,13450,4150,2200,404,208,44,24,25,10,2,3,2,2
v1,675759,3,25,23,8,3726,782,0,224,63,0,0,5,4,1,0,0,0
v2,896701,6,74,56,16,17136,4536,4368,343,181,87,11,19,6,3,4,6,3
v2,964050,2,18,17,7,1496,1241,0,0,0,0,0,1,2,0,0,0,0
v2,980292,7,96,78,12,28626,8034,6318,859,241,63,13,30,14,7,4,5,3
v2,855658,3,25,23,7,4784,920,0,144,64,0,0,6,4,0,0,0,0
v2,964751,6,75,56,12,18984,5040,4144,190,101,124,8,25,6,5,5,6,3
v2,870563,3,32,30,8,6300,1260,0,189,76,0,0,5,4,2,0,2,0
v2,883286,2,18,17,5,1938,1088,0,0,0,0,0,2,2,0,0,0,0
v2,916334,4,40,33,10,6798,1683,1914,204,67,0,5,6,10,2,2,0,2
v1,689372,6,67,59,14,17641,3068,3835,706,215,115,24,9,11,1,5,6,3
v2,874278,7,91,76,17,26980,7904,6460,540,237,194,14,30,11,7,5,3,4
v1,687158,6,54,46,13,13432,2990,2346,537,239,47,19,8,6,2,6,5,4
v1,652762,10,173,156,26,62400,29484,23556,1248,1474,471,69,9,31,4,12,5,4
v1,531904,1,5,5,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,937731,4,43,37,13,5698,1665,2220,228,50,0,7,8,9,3,3,0,3
v1,481618,7,82,73,10,23433,7154,6351,1172,429,254,32,11,9,6,6,6,3
v1,531904,8,185,102,21,35496,14994,11016,2130,1200,441,41,38,12,7,4,5,4
v2,887521,3,27,26,8,6084,832,0,243,42,0,0,6,4,0,0,1,0
v1,604681,4,32,28,10,4424,1204,2092,177,60,0,14,6,6,1,2,2,2
v2,907114,5,105,49,13,14994,4361,2156,300,174,43,6,33,7,5,3,3,2
v1,659824,5,90,54,10,14688,3402,2700,881,170,81,27,26,6,4,1,2,2
v1,681497,6,54,45,9,13140,2835,3060,657,170,153,22,8,6,4,5,4,3
v2,878126,3,26,24,7,4992,864,0,300,43,0,0,6,4,1,0,2,0
v1,600309,2,17,17,5,1547,1065,0,0,0,0,0,2,2,0,0,0,0
v2,913075,8,209,100,20,37100,16500,14000,371,330,280,14,57,10,8,6,5,4
v1,592811,3,28,25,9,3850,825,0,231,58,0,0,5,4,2,0,0,0
v1,548249,3,31,28,8,4816,952,0,144,57,0,0,6,4,1,0,1,0
v2,955779,5,103,56,11,18984,5488,2576,190,165,26,6,39,8,4,3,4,3
v2,967451,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v2,916916,8,218,98,15,36848,14896,12642,737,298,126,14,52,11,10,5,6,3
v1,651259,8,181,107,12,34133,11877,11770,1024,594,353,50,41,18,8,4,6,2
v1,581492,2,15,14,7,1624,1054,0,0,0,0,0,1,2,0,0,0,0
v1,659634,2,15,14,6,1442,1072,0,0,0,0,0,1,2,0,0,0,0
v2,980200,4,42,37,13,7104,1702,2738,284,68,0,7,6,9,0,2,2,2
v1,695773,3,28,25,8,4750,1050,0,143,84,0,0,5,4,2,0,0,0
v2,855658,2,17,16,5,1536,1280,0,0,0,0,0,1,2,0,0,0,0
v2,934703,1,5,5,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v2,959485,4,44,37,10,6327,1554,2405,253,62,0,4,8,7,0,2,0,2
v2,964862,4,36,31,10,5611,1519,2201,168,46,0,4,6,9,1,3,2,2
v2,884832,9,143,114,23,43890,16644,15504,571,499,155,22,42,19,7,11,3,5
v2,868039,3,33,32,9,7552,1120,0,227,56,0,0,6,4,3,0,1,0
v2,916023,10,209,157,24,64684,35639,28888,194,356,231,19,47,17,9,11,2,7
v1,506358,1,4,4,5,1050,0,0,0,0,0,0,0,2,0,0,0,0
v1,493284,3,28,25,9,3925,850,0,196,60,0,0,5,4,1,0,2,0
v2,893595,6,67,49,14,16268,4165,4361,163,167,131,9,17,5,5,4,7,3
v2,930315,6,72,54,13,16524,4806,4860,165,192,146,9,20,6,3,6,6,4
v2,977275,1,5,5,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,887521,2,18,17,6,1802,1105,0,0,0,0,0,1,2,0,0,0,0
v2,915584,7,100,80,13,31200,8160,6240,1248,245,125,16,24,14,5,6,3,4
v1,636425,6,57,51,9,14943,3009,3315,747,241,99,21,8,9,4,4,5,2
v1,492198,5,92,55,9,15290,4400,1705,765,352,51,28,27,8,2,3,3,1
v2,863815,3,28,27,8,4725,1134,0,189,68,0,0,6,4,1,0,2,0
v2,952474,7,90,75,15,29175,8175,5475,875,409,110,8,25,15,7,7,3,4
v2,927502,4,45,39,10,8190,1833,3510,328,73,0,5,8,9,2,2,0,2
v1,587179,5,82,47,11,11891,3008,2068,476,241,62,19,20,5,3,3,2,1
v1,638303,4,40,35,10,8260,1190,2470,496,95,0,18,7,11,1,2,1,2
v1,527804,3,33,30,8,5550,1140,0,222,80,0,0,6,4,0,0,0,0
v1,541530,1,4,4,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v2,868039,8,210,99,16,38115,14553,12078,381,146,121,12,58,13,11,5,4,4
v2,937831,4,39,33,12,7920,1914,2772,317,57,0,4,8,10,1,3,0,2
